guid,vid,gid,rating,uid
1028,5385,33650,5,37
1028,4332,32597,4,37
1028,4226,32491,4,37
1028,836,29101,5,37
1028,1530,29795,4,37
1028,1324,29589,4,37
1028,1701,29966,3,37
1028,4156,32421,5,37
1028,4506,32771,4,37
1028,1680,29945,4,37
1028,4457,32722,4,37
1028,1515,29780,5,37
1028,4078,32343,4,37
1028,5170,33435,4,37
1028,2191,30456,4,37
1028,4174,32439,4,37
1028,4910,33175,4,37
1028,2113,30378,4,37
1028,4424,32689,4,37
1028,929,29194,5,37
1028,1982,30247,5,37
1028,1426,29691,4,37
1028,5131,33396,3,37
1028,394,28659,3,37
1028,845,29110,3,37
1028,1259,29524,3,37
1028,4169,32434,2,37
1028,2246,30511,5,37
1028,846,29111,3,37
1028,886,29151,5,37
1028,446,28711,5,37
1028,1317,29582,5,37
1028,4252,32517,2,37
1028,2386,30651,5,37
1028,1513,29778,5,37
1028,1408,29673,4,37
1028,513,28778,4,37
1028,2419,30684,5,37
1028,1552,29817,4,37
1028,1366,29631,3,37
1028,4686,32951,4,37
1028,418,28683,5,37
1028,1427,29692,4,37
1028,1229,29494,5,37
1028,1173,29438,5,37
1644,2621,30886,4,378
1644,2364,30629,5,378
1644,2676,30941,3,378
1644,5535,33800,4,378
1644,4412,32677,4,378
1644,2618,30883,5,378
1644,2063,30328,4,378
1644,2095,30360,4,378
1644,2434,30699,5,378
1644,2397,30662,5,378
1644,1856,30121,5,378
1644,21,28286,4,378
1644,4940,33205,4,378
1644,2065,30330,5,378
1644,5006,33271,4,378
1644,4732,32997,5,378
1644,50,28315,4,378
1644,2995,31260,4,378
1644,5187,33452,5,378
1644,2149,30414,4,378
1644,1899,30164,5,378
1644,1893,30158,5,378
1644,5399,33664,5,378
1644,1839,30104,4,378
1644,155,28420,4,378
1644,1740,30005,5,378
1644,5154,33419,5,378
1644,5383,33648,4,378
1644,2650,30915,3,378
1644,58,28323,5,378
1644,298,28563,4,378
1644,2351,30616,4,378
1644,4976,33241,5,378
1644,5416,33681,5,378
1644,4399,32664,5,378
1644,1912,30177,4,378
1644,5377,33642,5,378
1644,5206,33471,5,378
1644,2623,30888,4,378
1644,1663,29928,4,378
1644,5448,33713,5,378
959,2621,30886,3,749
959,3030,31295,3,749
959,2566,30831,3,749
959,2769,31034,3,749
959,2923,31188,3,749
959,3321,31586,3,749
959,2808,31073,4,749
959,2540,30805,3,749
959,2762,31027,3,749
959,2533,30798,3,749
959,2827,31092,3,749
959,55,28320,3,749
1925,2621,30886,5,567
1925,5232,33497,5,567
1925,5135,33400,5,567
1925,5306,33571,5,567
1925,2746,31011,5,567
1925,320,28585,5,567
1925,510,28775,3,567
1925,626,28891,5,567
1925,601,28866,5,567
1925,2959,31224,5,567
1925,1992,30257,3,567
1925,1700,29965,5,567
1925,2217,30482,5,567
1925,814,29079,5,567
1925,1410,29675,5,567
1925,5369,33634,5,567
1925,4292,32557,5,567
1925,4313,32578,5,567
1925,5150,33415,5,567
1925,504,28769,3,567
1925,2322,30587,4,567
1547,2621,30886,5,346
1547,3963,32228,4,346
1547,3876,32141,5,346
1547,3615,31880,4,346
1547,3755,32020,3,346
1547,3010,31275,5,346
1547,1919,30184,5,346
1547,2857,31122,5,346
1547,3078,31343,4,346
1547,163,28428,4,346
1547,3709,31974,5,346
1547,3884,32149,4,346
1547,4101,32366,4,346
1547,3728,31993,3,346
1547,1909,30174,5,346
1547,1316,29581,5,346
1547,2486,30751,5,346
1547,2564,30829,4,346
1547,3677,31942,5,346
1547,540,28805,5,346
1547,2707,30972,4,346
1547,2458,30723,5,346
1547,3027,31292,5,346
1547,2882,31147,5,346
1547,3287,31552,5,346
1547,2151,30416,4,346
1547,2849,31114,5,346
1547,3365,31630,5,346
1547,3453,31718,4,346
1547,3613,31878,4,346
1547,1534,29799,5,346
1547,3855,32120,5,346
1547,3722,31987,4,346
1547,3754,32019,5,346
1547,104,28369,4,346
1547,2452,30717,5,346
1547,3083,31348,4,346
1547,2826,31091,5,346
1547,3904,32169,5,346
1547,3772,32037,2,346
1547,4068,32333,3,346
1547,3796,32061,5,346
1547,4133,32398,4,346
1547,4047,32312,3,346
1547,3697,31962,4,346
1231,2621,30886,4,678
1231,1417,29682,5,678
1231,3234,31499,4,678
1231,3996,32261,5,678
1231,4222,32487,5,678
1231,3580,31845,5,678
1231,3450,31715,5,678
1231,3989,32254,5,678
1231,3628,31893,5,678
1231,5186,33451,5,678
1231,200,28465,3,678
1231,5443,33708,5,678
1231,2453,30718,5,678
1231,589,28854,5,678
728,2621,30886,5,441
728,2993,31258,4,441
728,3448,31713,4,441
728,3460,31725,1,441
728,1919,30184,5,441
728,3480,31745,5,441
728,2892,31157,4,441
728,2861,31126,3,441
728,2431,30696,4,441
728,3308,31573,5,441
728,2780,31045,5,441
728,3530,31795,4,441
728,2736,31001,3,441
728,148,28413,4,441
728,2631,30896,5,441
728,2566,30831,4,441
728,2788,31053,5,441
728,3240,31505,3,441
728,676,28941,5,441
728,426,28691,5,441
728,4178,32443,5,441
728,2045,30310,5,441
728,3176,31441,2,441
728,3519,31784,4,441
728,4890,33155,5,441
728,4992,33257,3,441
728,2078,30343,2,441
728,3282,31547,4,441
728,1516,29781,5,441
728,5143,33408,4,441
728,3523,31788,5,441
728,3060,31325,3,441
728,3439,31704,5,441
903,2621,30886,4,142
903,2993,31258,3,142
903,3932,32197,3,142
903,3508,31773,4,142
903,3633,31898,5,142
903,3460,31725,3,142
903,3644,31909,5,142
903,3541,31806,4,142
903,1794,30059,4,142
903,2753,31018,2,142
903,2704,30969,5,142
903,2388,30653,5,142
903,1910,30175,2,142
903,2655,30920,3,142
903,2793,31058,4,142
903,2515,30780,5,142
903,3000,31265,1,142
903,2347,30612,5,142
903,2798,31063,5,142
903,4014,32279,4,142
903,3432,31697,3,142
903,734,28999,5,142
903,3530,31795,3,142
903,1118,29383,3,142
903,2358,30623,3,142
903,2088,30353,4,142
903,5306,33571,4,142
903,3776,32041,3,142
903,266,28531,3,142
903,2513,30778,4,142
903,2456,30721,5,142
903,3634,31899,3,142
903,3065,31330,3,142
903,2709,30974,2,142
903,2803,31068,3,142
903,3227,31492,3,142
903,3086,31351,3,142
903,4609,32874,3,142
903,5024,33289,4,142
903,3284,31549,4,142
903,340,28605,4,142
903,2811,31076,3,142
903,2729,30994,4,142
903,2484,30749,4,142
903,890,29155,4,142
903,4975,33240,4,142
903,4635,32900,4,142
903,1718,29983,4,142
903,3298,31563,4,142
903,1751,30016,4,142
903,905,29170,5,142
903,4849,33114,4,142
903,1976,30241,5,142
903,1383,29648,4,142
903,3665,31930,5,142
903,1052,29317,4,142
903,1387,29652,3,142
903,3571,31836,3,142
903,5078,33343,4,142
903,3706,31971,4,142
903,5032,33297,4,142
903,5369,33634,5,142
903,4425,32690,5,142
903,5190,33455,5,142
903,3493,31758,3,142
903,4469,32734,3,142
903,2918,31183,3,142
903,5213,33478,2,142
903,3668,31933,4,142
903,3832,32097,4,142
903,3466,31731,4,142
903,2398,30663,4,142
903,3887,32152,3,142
903,4554,32819,4,142
903,2455,30720,4,142
903,3273,31538,4,142
903,3715,31980,4,142
903,3585,31850,5,142
903,3012,31277,5,142
903,3323,31588,5,142
903,1533,29798,4,142
903,4909,33174,3,142
903,2078,30343,3,142
903,3822,32087,1,142
903,3282,31547,5,142
903,1820,30085,4,142
903,3590,31855,4,142
903,2632,30897,3,142
903,3559,31824,3,142
903,51,28316,3,142
903,3574,31839,5,142
903,4932,33197,4,142
903,1226,29491,4,142
903,1950,30215,3,142
903,2546,30811,5,142
903,4182,32447,5,142
903,3165,31430,1,142
903,3105,31370,4,142
903,4185,32450,4,142
903,5042,33307,3,142
903,3592,31857,4,142
903,4090,32355,4,142
903,3767,32032,4,142
903,3423,31688,3,142
903,5015,33280,4,142
903,3497,31762,3,142
903,3070,31335,4,142
903,4920,33185,3,142
903,2293,30558,4,142
903,3011,31276,4,142
903,2989,31254,4,142
903,2650,30915,3,142
903,2596,30861,3,142
903,4358,32623,5,142
903,3213,31478,5,142
903,5336,33601,5,142
903,1212,29477,4,142
903,2534,30799,4,142
903,3214,31479,4,142
903,631,28896,4,142
903,1216,29481,5,142
903,3716,31981,4,142
1170,2621,30886,3,218
1170,2993,31258,3,218
1170,3444,31709,3,218
1170,3460,31725,3,218
1170,3286,31551,4,218
1170,3109,31374,3,218
1170,1955,30220,4,218
1170,2946,31211,4,218
1170,5135,33400,5,218
1170,2661,30926,3,218
1170,1799,30064,3,218
1170,2447,30712,5,218
1170,1922,30187,2,218
1170,1811,30076,4,218
1170,1874,30139,4,218
1170,5185,33450,3,218
1170,267,28532,3,218
1170,1038,29303,3,218
1170,2513,30778,4,218
1170,163,28428,4,218
1170,4947,33212,3,218
1170,3996,32261,4,218
1170,2729,30994,3,218
1170,2489,30754,3,218
1170,5326,33591,2,218
1170,5045,33310,4,218
1170,5301,33566,2,218
1170,1886,30151,4,218
1170,2122,30387,4,218
1170,8,28273,2,218
1170,5365,33630,3,218
1170,5216,33481,3,218
1170,1524,29789,2,218
1170,2124,30389,1,218
1170,1314,29579,4,218
1170,5466,33731,2,218
1170,2298,30563,3,218
1170,207,28472,3,218
1170,518,28783,3,218
1170,2495,30760,2,218
1170,5295,33560,3,218
1170,53,28318,3,218
1170,494,28759,3,218
1170,2257,30522,2,218
1170,2835,31100,4,218
1170,2471,30736,1,218
1170,4730,32995,4,218
1170,273,28538,3,218
1170,5076,33341,5,218
1170,4232,32497,5,218
1170,1806,30071,3,218
1170,1550,29815,4,218
1170,5162,33427,2,218
1170,193,28458,4,218
1170,4963,33228,4,218
1170,1060,29325,1,218
1170,4991,33256,5,218
1170,5523,33788,4,218
1170,1557,29822,2,218
1170,4899,33164,3,218
1170,1174,29439,3,218
1170,3356,31621,2,218
1170,5526,33791,1,218
1170,2228,30493,2,218
1170,4645,32910,5,218
1170,5186,33451,5,218
1170,283,28548,3,218
1170,2387,30652,3,218
1170,5140,33405,2,218
1170,3971,32236,3,218
1170,1769,30034,4,218
1170,5443,33708,4,218
1170,1779,30044,4,218
1170,350,28615,3,218
1170,848,29113,1,218
1170,839,29104,2,218
1170,4835,33100,3,218
1170,4378,32643,5,218
169,2621,30886,4,362
169,2441,30706,4,362
169,2445,30710,4,362
169,2655,30920,3,362
169,2676,30941,3,362
169,2669,30934,4,362
169,3277,31542,4,362
169,2493,30758,4,362
169,2556,30821,5,362
169,2736,31001,5,362
169,1757,30022,4,362
169,2777,31042,4,362
169,2694,30959,3,362
169,5522,33787,5,362
169,2959,31224,3,362
169,1990,30255,5,362
169,2420,30685,5,362
169,1133,29398,5,362
169,2923,31188,2,362
169,2149,30414,4,362
169,2140,30405,5,362
169,3182,31447,4,362
169,3282,31547,5,362
169,2724,30989,4,362
169,2722,30987,4,362
169,34,28299,5,362
169,2632,30897,4,362
169,1871,30136,3,362
169,2457,30722,4,362
169,5013,33278,4,362
169,297,28562,2,362
169,5496,33761,5,362
169,2498,30763,5,362
169,2937,31202,5,362
169,2394,30659,3,362
169,2554,30819,3,362
169,3013,31278,5,362
169,2528,30793,4,362
169,2599,30864,4,362
169,2898,31163,3,362
169,1929,30194,4,362
169,2461,30726,4,362
169,2507,30772,4,362
59,2621,30886,4,18
59,3940,32205,4,18
59,2993,31258,4,18
59,3876,32141,5,18
59,3508,31773,4,18
59,3623,31888,4,18
59,3448,31713,4,18
59,3460,31725,3,18
59,2658,30923,4,18
59,4727,32992,3,18
59,3067,31332,3,18
59,3919,32184,3,18
59,3249,31514,3,18
59,2614,30879,3,18
59,2770,31035,4,18
59,3169,31434,3,18
59,2946,31211,3,18
59,4066,32331,3,18
59,3826,32091,4,18
59,5135,33400,5,18
59,2892,31157,3,18
59,2444,30709,4,18
59,265,28530,3,18
59,220,28485,3,18
59,1910,30175,4,18
59,289,28554,4,18
59,1372,29637,4,18
59,2773,31038,4,18
59,2655,30920,3,18
59,2431,30696,3,18
59,1945,30210,4,18
59,2524,30789,3,18
59,4275,32540,4,18
59,2416,30681,4,18
59,2676,30941,1,18
59,2575,30840,5,18
59,2669,30934,3,18
59,3000,31265,2,18
59,2635,30900,4,18
59,233,28498,4,18
59,1876,30141,4,18
59,1071,29336,5,18
59,5397,33662,4,18
59,31,28296,4,18
59,5392,33657,3,18
59,2186,30451,3,18
59,4402,32667,3,18
59,3530,31795,3,18
59,3277,31542,4,18
59,4115,32380,3,18
59,2358,30623,3,18
59,3234,31499,2,18
59,2556,30821,3,18
59,1916,30181,3,18
59,163,28428,5,18
59,148,28413,4,18
59,2428,30693,3,18
59,2404,30669,4,18
59,2929,31194,3,18
59,4947,33212,4,18
59,3996,32261,4,18
59,633,28898,4,18
59,2566,30831,3,18
59,3463,31728,3,18
59,5326,33591,3,18
59,5045,33310,3,18
59,1629,29894,4,18
59,3202,31467,2,18
59,2694,30959,3,18
59,2976,31241,3,18
59,2002,30267,4,18
59,473,28738,3,18
59,21,28286,3,18
59,4527,32792,3,18
59,5473,33738,4,18
59,4965,33230,2,18
59,735,29000,5,18
59,423,28688,5,18
59,4248,32513,4,18
59,4406,32671,4,18
59,2279,30544,4,18
59,650,28915,5,18
59,2605,30870,3,18
59,2125,30390,3,18
59,861,29126,3,18
59,1475,29740,4,18
59,2382,30647,4,18
59,5454,33719,3,18
59,4902,33167,3,18
59,4745,33010,3,18
59,2343,30608,3,18
59,2371,30636,4,18
59,5041,33306,3,18
59,4646,32911,3,18
59,1192,29457,3,18
59,4721,32986,3,18
59,675,28940,3,18
59,5307,33572,4,18
59,2309,30574,5,18
59,1565,29830,3,18
59,5192,33457,3,18
59,219,28484,3,18
59,5466,33731,3,18
59,4350,32615,3,18
59,1156,29421,3,18
59,4369,32634,4,18
59,2383,30648,3,18
59,4561,32826,3,18
59,4016,32281,4,18
59,4837,33102,3,18
59,4541,32806,3,18
59,988,29253,4,18
59,649,28914,5,18
59,1220,29485,4,18
59,208,28473,4,18
59,4327,32592,3,18
59,4525,32790,3,18
59,1683,29948,3,18
59,644,28909,5,18
59,1830,30095,4,18
59,1612,29877,5,18
59,4571,32836,4,18
59,3856,32121,4,18
59,4395,32660,3,18
59,2591,30856,3,18
59,269,28534,3,18
59,1542,29807,4,18
59,5242,33507,4,18
59,712,28977,4,18
59,1185,29450,4,18
59,4825,33090,4,18
59,4760,33025,3,18
59,3028,31293,2,18
59,3290,31555,2,18
59,2921,31186,1,18
59,5128,33393,5,18
59,4089,32354,3,18
59,3953,32218,4,18
59,3911,32176,4,18
59,3923,32188,4,18
59,3887,32152,4,18
59,2588,30853,3,18
59,3470,31735,4,18
59,1806,30071,3,18
59,3962,32227,3,18
59,774,29039,4,18
59,4064,32329,2,18
59,261,28526,3,18
59,697,28962,3,18
59,5203,33468,3,18
59,3822,32087,2,18
59,3282,31547,3,18
59,2948,31213,3,18
59,2722,30987,4,18
59,773,29038,2,18
59,3725,31990,5,18
59,2312,30577,3,18
59,4915,33180,3,18
59,5033,33298,5,18
59,1066,29331,3,18
59,4531,32796,3,18
59,1202,29467,4,18
59,3632,31897,4,18
59,4467,32732,4,18
59,3490,31755,3,18
59,2218,30483,4,18
59,2789,31054,2,18
59,2196,30461,5,18
59,1754,30019,3,18
59,5407,33672,5,18
59,1207,29472,5,18
59,3611,31876,3,18
59,2819,31084,3,18
59,5130,33395,4,18
59,4548,32813,2,18
59,3505,31770,4,18
59,1843,30108,3,18
59,2712,30977,4,18
59,2910,31175,4,18
59,5348,33613,3,18
59,5291,33556,3,18
59,2273,30538,4,18
59,4493,32758,3,18
59,2167,30432,4,18
59,5013,33278,4,18
59,5523,33788,4,18
59,2855,31120,2,18
59,1881,30146,3,18
59,4465,32730,3,18
59,1753,30018,4,18
59,622,28887,3,18
59,3338,31603,4,18
59,3260,31525,3,18
59,3759,32024,3,18
59,4050,32315,3,18
59,245,28510,4,18
59,4037,32302,4,18
59,2498,30763,4,18
59,2937,31202,3,18
59,2706,30971,4,18
59,3274,31539,4,18
59,1027,29292,5,18
59,621,28886,4,18
59,4762,33027,4,18
59,5223,33488,5,18
59,5346,33611,4,18
59,4823,33088,4,18
59,4739,33004,3,18
59,803,29068,5,18
59,4577,32842,3,18
59,4923,33188,2,18
59,4090,32355,3,18
59,3934,32199,2,18
59,3479,31744,2,18
59,2076,30341,4,18
59,3441,31706,4,18
59,2608,30873,3,18
59,2462,30727,3,18
59,2602,30867,4,18
59,3939,32204,4,18
59,5411,33676,4,18
59,2353,30618,3,18
59,2778,31043,4,18
59,96,28361,4,18
59,87,28352,4,18
59,3503,31768,4,18
59,3162,31427,3,18
59,295,28560,4,18
59,3823,32088,4,18
59,6,28271,4,18
59,5389,33654,3,18
59,2276,30541,3,18
59,3465,31730,3,18
59,216,28481,4,18
59,276,28541,4,18
59,4044,32309,4,18
59,3013,31278,4,18
59,2846,31111,5,18
59,2754,31019,3,18
59,2869,31134,3,18
59,2170,30435,3,18
59,4648,32913,4,18
59,4980,33245,4,18
59,5127,33392,4,18
59,4388,32653,4,18
59,3467,31732,2,18
59,4959,33224,3,18
59,3341,31606,2,18
59,1913,30178,2,18
59,1872,30137,3,18
59,5251,33516,3,18
59,252,28517,4,18
59,1949,30214,4,18
59,3896,32161,4,18
59,1422,29687,4,18
59,3337,31602,4,18
59,3607,31872,3,18
59,3909,32174,4,18
59,3520,31785,4,18
59,3958,32223,3,18
59,4051,32316,3,18
59,3114,31379,4,18
59,4122,32387,5,18
59,1698,29963,4,18
59,2119,30384,5,18
59,4581,32846,3,18
59,4093,32358,3,18
59,3660,31925,3,18
59,2737,31002,3,18
59,1592,29857,4,18
59,4639,32904,3,18
59,4920,33185,4,18
59,4384,32649,4,18
59,4733,32998,3,18
59,2666,30931,3,18
59,2399,30664,3,18
59,2924,31189,3,18
59,1600,29865,4,18
59,3820,32085,3,18
59,5474,33739,5,18
59,1969,30234,4,18
59,2854,31119,3,18
59,2582,30847,3,18
59,1764,30029,4,18
59,3848,32113,4,18
59,2752,31017,3,18
59,2461,30726,3,18
59,2702,30967,4,18
59,3481,31746,2,18
59,1961,30226,3,18
59,3800,32065,5,18
59,1921,30186,2,18
59,2735,31000,4,18
59,4704,32969,4,18
59,4982,33247,5,18
59,4608,32873,4,18
59,2996,31261,4,18
59,4501,32766,4,18
59,4897,33162,3,18
59,5266,33531,4,18
59,4340,32605,4,18
59,877,29142,5,18
59,2390,30655,4,18
59,3692,31957,5,18
59,1140,29405,5,18
59,3328,31593,5,18
59,607,28872,5,18
59,618,28883,5,18
59,4006,32271,5,18
59,4956,33221,4,18
59,1440,29705,4,18
59,10,28275,4,18
59,4285,32550,3,18
59,2454,30719,4,18
59,5316,33581,3,18
59,5136,33401,3,18
59,5250,33515,4,18
59,3374,31639,4,18
59,2868,31133,2,18
59,4734,32999,4,18
59,238,28503,4,18
59,2058,30323,4,18
59,5258,33523,3,18
59,4728,32993,4,18
59,4701,32966,4,18
59,5311,33576,4,18
59,4927,33192,3,18
59,1349,29614,4,18
59,2291,30556,4,18
59,2812,31077,5,18
59,824,29089,5,18
59,3434,31699,4,18
59,2327,30592,4,18
59,1172,29437,5,18
59,4466,32731,4,18
59,3167,31432,3,18
59,255,28520,3,18
59,5204,33469,4,18
59,1639,29904,4,18
59,4364,32629,4,18
59,4552,32817,4,18
59,3867,32132,4,18
59,5356,33621,4,18
59,2091,30356,4,18
59,1051,29316,4,18
59,168,28433,5,18
59,241,28506,4,18
59,1996,30261,5,18
59,242,28507,3,18
59,2033,30298,4,18
59,3645,31910,4,18
59,2013,30278,5,18
59,1636,29901,5,18
1263,2621,30886,4,95
1263,2993,31258,1,95
1263,3444,31709,3,95
1263,3067,31332,1,95
1263,2441,30706,5,95
1263,5135,33400,3,95
1263,2872,31137,3,95
1263,2388,30653,5,95
1263,220,28485,4,95
1263,1910,30175,3,95
1263,3694,31959,5,95
1263,1319,29584,5,95
1263,3394,31659,5,95
1263,5392,33657,5,95
1263,1883,30148,4,95
1263,3485,31750,4,95
1263,2250,30515,3,95
1263,2556,30821,3,95
1263,2072,30337,3,95
1263,2449,30714,4,95
1263,2456,30721,4,95
1263,1842,30107,4,95
1263,163,28428,3,95
1263,1892,30157,3,95
1263,1880,30145,3,95
1263,1879,30144,3,95
1263,4947,33212,4,95
1263,5024,33289,3,95
1263,633,28898,5,95
1263,2566,30831,2,95
1263,637,28902,3,95
1263,5326,33591,2,95
1263,5221,33486,3,95
1263,5329,33594,4,95
1263,1465,29730,4,95
1263,5001,33266,4,95
1263,5365,33630,4,95
1263,5281,33546,3,95
1263,5417,33682,2,95
1263,5207,33472,5,95
1263,4669,32934,4,95
1263,5216,33481,3,95
1263,5200,33465,4,95
1263,3298,31563,5,95
1263,1338,29603,5,95
1263,2440,30705,4,95
1263,499,28764,5,95
1263,2532,30797,4,95
1263,1669,29934,5,95
1263,3140,31405,1,95
1263,650,28915,4,95
1263,1560,29825,3,95
1263,212,28477,2,95
1263,71,28336,3,95
1263,3145,31410,2,95
1263,5435,33700,5,95
1263,722,28987,5,95
1263,5078,33343,5,95
1263,5363,33628,3,95
1263,127,28392,3,95
1263,1200,29465,3,95
1263,5466,33731,1,95
1263,1700,29965,3,95
1263,4916,33181,3,95
1263,1241,29506,4,95
1263,2012,30277,5,95
1263,1645,29910,5,95
1263,1637,29902,4,95
1263,698,28963,4,95
1263,731,28996,5,95
1263,5190,33455,4,95
1263,1424,29689,5,95
1263,1021,29286,4,95
1263,405,28670,4,95
1263,2411,30676,1,95
1263,1382,29647,5,95
1263,868,29133,5,95
1263,2591,30856,4,95
1263,5280,33545,4,95
1263,2009,30274,4,95
1263,1185,29450,5,95
1263,5086,33351,5,95
1263,5023,33288,4,95
1263,3393,31658,1,95
1263,4554,32819,4,95
1263,1797,30062,3,95
1263,2629,30894,4,95
1263,3822,32087,1,95
1263,3572,31837,5,95
1263,2722,30987,2,95
1263,837,29102,5,95
1263,3980,32245,4,95
1263,2056,30321,3,95
1263,615,28880,4,95
1263,4531,32796,2,95
1263,1549,29814,5,95
1263,3563,31828,3,95
1263,748,29013,5,95
1263,2632,30897,2,95
1263,3245,31510,1,95
1263,424,28689,5,95
1263,2819,31084,3,95
1263,3505,31770,3,95
1263,1871,30136,2,95
1263,1729,29994,5,95
1263,5348,33613,3,95
1263,3543,31808,2,95
1263,3599,31864,3,95
1263,4749,33014,3,95
1263,3781,32046,1,95
1263,3054,31319,4,95
1263,5536,33801,2,95
1263,5313,33578,3,95
1263,736,29001,3,95
1263,4912,33177,2,95
1263,3684,31949,2,95
1263,1881,30146,3,95
1263,4219,32484,4,95
1263,129,28394,2,95
1263,2543,30808,3,95
1263,3718,31983,3,95
1263,4707,32972,3,95
1263,1556,29821,5,95
1263,5340,33605,3,95
1263,123,28388,3,95
1263,3274,31539,3,95
1263,1728,29993,3,95
1263,4859,33124,4,95
1263,703,28968,4,95
1263,64,28329,3,95
1263,4144,32409,5,95
1263,3936,32201,3,95
1263,3920,32185,3,95
1263,5127,33392,4,95
1263,3849,32114,1,95
1263,4109,32374,3,95
1263,960,29225,3,95
1263,537,28802,5,95
1263,2336,30601,5,95
1263,3614,31879,4,95
1263,1932,30197,4,95
1263,3325,31590,4,95
1263,4829,33094,4,95
1263,3672,31937,2,95
1263,4673,32938,5,95
1263,4204,32469,4,95
1263,2277,30542,4,95
1263,5545,33810,5,95
1263,2017,30282,5,95
1263,1392,29657,5,95
1263,3775,32040,1,95
1263,1715,29980,5,95
1263,5520,33785,4,95
1263,4601,32866,4,95
1263,839,29104,4,95
1263,4994,33259,5,95
1263,3627,31892,4,95
1263,1519,29784,3,95
1263,1317,29582,4,95
1263,2258,30523,4,95
1263,1822,30087,4,95
2063,2621,30886,5,14
2063,2993,31258,5,14
2063,3508,31773,4,14
2063,1048,29313,5,14
2063,3602,31867,5,14
2063,3721,31986,4,14
2063,3460,31725,5,14
2063,4727,32992,5,14
2063,3644,31909,4,14
2063,3249,31514,3,14
2063,2946,31211,5,14
2063,2782,31047,4,14
2063,2441,30706,5,14
2063,3897,32162,3,14
2063,3826,32091,4,14
2063,2716,30981,5,14
2063,2753,31018,3,14
2063,3903,32168,5,14
2063,2345,30610,3,14
2063,3201,31466,5,14
2063,2704,30969,5,14
2063,2388,30653,5,14
2063,5403,33668,5,14
2063,1910,30175,4,14
2063,289,28554,4,14
2063,4851,33116,5,14
2063,1771,30036,4,14
2063,2584,30849,5,14
2063,2713,30978,5,14
2063,2609,30874,5,14
2063,5361,33626,5,14
2063,3241,31506,5,14
2063,3205,31470,4,14
2063,2655,30920,3,14
2063,3556,31821,4,14
2063,4275,32540,5,14
2063,3486,31751,3,14
2063,2793,31058,4,14
2063,2416,30681,4,14
2063,4929,33194,5,14
2063,3464,31729,3,14
2063,3442,31707,5,14
2063,1179,29444,5,14
2063,4269,32534,5,14
2063,3179,31444,3,14
2063,5185,33450,4,14
2063,3745,32010,4,14
2063,182,28447,5,14
2063,2347,30612,5,14
2063,3598,31863,5,14
2063,3394,31659,4,14
2063,2798,31063,5,14
2063,4126,32391,5,14
2063,23,28288,5,14
2063,4186,32451,4,14
2063,5472,33737,4,14
2063,734,28999,5,14
2063,3921,32186,4,14
2063,2378,30643,5,14
2063,2005,30270,5,14
2063,4100,32365,4,14
2063,4791,33056,5,14
2063,3275,31540,5,14
2063,3030,31295,3,14
2063,3485,31750,3,14
2063,3132,31397,3,14
2063,2759,31024,5,14
2063,3409,31674,4,14
2063,2721,30986,4,14
2063,2513,30778,5,14
2063,2456,30721,4,14
2063,3231,31496,5,14
2063,2803,31068,5,14
2063,2929,31194,5,14
2063,4680,32945,3,14
2063,2631,30896,5,14
2063,1571,29836,5,14
2063,2788,31053,5,14
2063,412,28677,5,14
2063,5045,33310,5,14
2063,3240,31505,4,14
2063,3331,31596,5,14
2063,2976,31241,4,14
2063,585,28850,5,14
2063,2160,30425,5,14
2063,2285,30550,4,14
2063,2484,30749,5,14
2063,3259,31524,1,14
2063,5073,33338,5,14
2063,3605,31870,5,14
2063,5207,33472,5,14
2063,1588,29853,4,14
2063,5216,33481,4,14
2063,2997,31262,4,14
2063,693,28958,5,14
2063,4228,32493,5,14
2063,1266,29531,5,14
2063,3298,31563,4,14
2063,2660,30925,4,14
2063,1441,29706,5,14
2063,1114,29379,5,14
2063,550,28815,5,14
2063,1976,30241,5,14
2063,1265,29530,5,14
2063,1920,30185,5,14
2063,650,28915,5,14
2063,2605,30870,5,14
2063,3571,31836,5,14
2063,5209,33474,5,14
2063,236,28501,5,14
2063,3145,31410,5,14
2063,306,28571,5,14
2063,5078,33343,5,14
2063,5466,33731,4,14
2063,4350,32615,5,14
2063,4916,33181,4,14
2063,1156,29421,5,14
2063,2383,30648,5,14
2063,778,29043,5,14
2063,743,29008,5,14
2063,651,28916,5,14
2063,4541,32806,5,14
2063,1359,29624,4,14
2063,1689,29954,5,14
2063,4429,32694,5,14
2063,2209,30474,4,14
2063,4321,32586,5,14
2063,5032,33297,5,14
2063,5049,33314,5,14
2063,103,28368,5,14
2063,3176,31441,5,14
2063,5369,33634,5,14
2063,2070,30335,5,14
2063,2496,30761,5,14
2063,3493,31758,1,14
2063,1016,29281,5,14
2063,4952,33217,4,14
2063,4469,32734,5,14
2063,2300,30565,5,14
2063,2936,31201,4,14
2063,1221,29486,5,14
2063,405,28670,5,14
2063,2411,30676,5,14
2063,3036,31301,4,14
2063,207,28472,4,14
2063,3108,31373,3,14
2063,2814,31079,3,14
2063,3580,31845,4,14
2063,4986,33251,5,14
2063,2495,30760,4,14
2063,5374,33639,4,14
2063,763,29028,5,14
2063,2887,31152,5,14
2063,1911,30176,3,14
2063,1825,30090,4,14
2063,2420,30685,4,14
2063,4801,33066,5,14
2063,1436,29701,5,14
2063,5124,33389,4,14
2063,5002,33267,4,14
2063,5437,33702,5,14
2063,3888,32153,4,14
