guid,gid,uid,vid
1456,4699,2704,0
1456,4632,2704,13
1457,4434,3239,35
1458,4699,2302,0
1458,4710,2302,203
1458,4624,2302,247
1458,4484,2302,348
1458,4486,2302,1
1459,4641,2472,19
1459,4636,2472,54
1459,4651,2472,26
1459,4657,2472,14
1460,4699,811,0
1460,4705,811,5
1460,4651,811,26
1460,4709,811,7
1460,4740,811,2
1460,4641,811,19
1460,4632,811,13
1460,4657,811,14
1460,4647,811,10
1460,4486,811,1
1461,4699,1225,0
1461,4438,1225,8
1461,4740,1225,2
1461,4431,1225,18
1461,4433,1225,21
1461,4699,1225,0
1461,4439,1225,6
1461,4487,1225,3
1462,4487,1804,3
1462,4431,1804,18
1462,4486,1804,1
1462,4581,1804,38
1462,4439,1804,6
1462,4699,1804,0
1463,4657,2596,14
1463,4635,2596,20
1463,4487,2596,3
1463,4641,2596,19
1464,4699,1665,0
1464,4434,1665,35
1464,4436,1665,15
1464,4438,1665,8
1464,4658,1665,117
1464,4439,1665,6
1464,4705,1665,5
1465,4596,2073,73
1465,4593,2073,51
1465,4594,2073,40
1465,4508,2073,17
1465,4598,2073,69
1465,4597,2073,67
1466,4651,2675,26
1466,4657,2675,14
1466,4632,2675,13
1467,4639,1168,55
1467,4657,1168,14
1467,4647,1168,10
1467,4660,1168,46
1467,4641,1168,19
1467,4632,1168,13
1467,4628,1168,29
1467,4651,1168,26
1467,4644,1168,25
1469,4507,1884,23
1469,4581,1884,38
1469,4570,1884,11
1469,4705,1884,5
1469,4487,1884,3
1469,4740,1884,2
1471,4697,2930,16
1471,4705,2930,5
1472,4704,2878,48
1472,4632,2878,13
1473,4440,2235,12
1473,4439,2235,6
1473,4740,2235,2
1473,4438,2235,8
1473,4486,2235,1
1475,4481,875,321
1475,4517,875,43
1475,4507,875,23
1475,4509,875,24
1475,4603,875,116
1475,4519,875,111
1475,4508,875,17
1475,4518,875,75
1475,4510,875,22
1475,4560,875,32
1476,4427,810,104
1476,4603,810,116
1476,4450,810,173
1476,4486,810,1
1476,4560,810,32
1476,4717,810,99
1476,4699,810,0
1476,4487,810,3
1476,4740,810,2
1476,4423,810,52
1477,4647,1088,10
1477,4635,1088,20
1477,4628,1088,29
1477,4639,1088,55
1477,4657,1088,14
1477,4641,1088,19
1477,4636,1088,54
1477,4644,1088,25
1477,4632,1088,13
1478,4632,1264,13
1478,4644,1264,25
1478,4641,1264,19
1478,4651,1264,26
1478,4657,1264,14
1478,4486,1264,1
1478,4635,1264,20
1478,4699,1264,0
1479,4560,2351,32
1479,4696,2351,42
1479,4709,2351,7
1479,4697,2351,16
1479,4705,2351,5
1480,4439,3171,6
1481,4507,1704,23
1481,4509,1704,24
1481,4516,1704,60
1481,4514,1704,30
1481,4511,1704,50
1481,4513,1704,28
1481,4486,1704,1
1482,4508,2674,17
1482,4560,2674,32
1482,4699,2674,0
1484,4487,1658,3
1484,4510,1658,22
1484,4509,1658,24
1484,4435,1658,4
1484,4439,1658,6
1484,4740,1658,2
1484,4508,1658,17
1485,4740,3245,2
1486,4699,1173,0
1486,4647,1173,10
1486,4486,1173,1
1486,4657,1173,14
1486,4635,1173,20
1486,4740,1173,2
1486,4430,1173,31
1486,4632,1173,13
1486,4651,1173,26
1487,4699,2605,0
1487,4432,2605,9
1487,4586,2605,33
1487,4435,2605,4
1488,4586,2701,33
1488,4603,2701,116
1488,4709,2701,7
1489,4487,2634,3
1489,4432,2634,9
1489,4486,2634,1
1490,4644,1205,25
1490,4657,1205,14
1490,4635,1205,20
1490,4699,1205,0
1490,4641,1205,19
1490,4486,1205,1
1490,4647,1205,10
1490,4705,1205,5
1491,4435,3262,4
1492,4486,2526,1
1492,4699,2526,0
1492,4740,2526,2
1492,4709,2526,7
1493,4487,3040,3
1493,4435,3040,4
1495,4487,617,3
1495,4450,617,173
1495,4603,617,116
1495,4632,617,13
1495,4486,617,1
1495,4647,617,10
1495,4635,617,20
1495,4641,617,19
1495,4740,617,2
1495,4699,617,0
1496,4430,959,31
1496,4740,959,2
1496,4486,959,1
1496,4641,959,19
1496,4487,959,3
1496,4632,959,13
1496,4432,959,9
1496,4699,959,0
1496,4647,959,10
1497,4469,1395,81
1497,4435,1395,4
1497,4699,1395,0
1497,4486,1395,1
1497,4740,1395,2
1497,4529,1395,87
1497,4520,1395,27
1497,4433,1395,21
1498,4594,1623,40
1498,4598,1623,69
1498,4595,1623,53
1498,4593,1623,51
1498,4658,1623,117
1498,4508,1623,17
1498,4765,1623,44
1499,4486,3330,1
1500,4433,1662,21
1500,4486,1662,1
1500,4435,1662,4
1500,4740,1662,2
1500,4432,1662,9
1500,4438,1662,8
1500,4439,1662,6
1501,4433,2125,21
1501,4486,2125,1
1501,4699,2125,0
1501,4434,2125,35
1501,4436,2125,15
1502,4740,1847,2
1502,4439,1847,6
1502,4436,1847,15
1502,4435,1847,4
1502,4632,1847,13
1502,4699,1847,0
1503,4699,2191,0
1503,4430,2191,31
1503,4705,2191,5
1503,4487,2191,3
1503,4740,2191,2
1504,4486,923,1
1504,4657,923,14
1504,4636,923,54
1504,4647,923,10
1504,4699,923,0
1504,4641,923,19
1504,4635,923,20
1504,4651,923,26
1504,4632,923,13
1505,4469,2154,81
1505,4439,2154,6
1505,4438,2154,8
1505,4440,2154,12
1505,4537,2154,37
1506,4435,1584,4
1506,4439,1584,6
1506,4378,1584,57
1506,4436,1584,15
1506,4438,1584,8
1506,4437,1584,34
1506,4626,1584,85
1507,4431,1670,18
1507,4433,1670,21
1507,4435,1670,4
1507,4740,1670,2
1507,4434,1670,35
1507,4440,1670,12
1507,4432,1670,9
1508,4740,2527,2
1508,4632,2527,13
1508,4644,2527,25
1508,4699,2527,0
1509,4740,2843,2
1509,4537,2843,37
1509,4438,2843,8
1510,4435,3053,4
1510,4487,3053,3
1511,4603,619,116
1511,4427,619,104
1511,4481,619,321
1511,4560,619,32
1511,4487,619,3
1511,4635,619,20
1511,4486,619,1
1511,4699,619,0
1511,4543,619,300
1511,4450,619,173
1512,4510,956,22
1512,4740,956,2
1512,4435,956,4
1512,4508,956,17
1512,4487,956,3
1512,4486,956,1
1512,4699,956,0
1512,4509,956,24
1512,4513,956,28
1513,4431,1004,18
1513,4705,1004,5
1513,4740,1004,2
1513,4432,1004,9
1513,4440,1004,12
1513,4709,1004,7
1513,4435,1004,4
1513,4487,1004,3
1513,4486,1004,1
1514,4560,997,32
1514,4632,997,13
1514,4570,997,11
1514,4581,997,38
1514,4538,997,256
1514,4737,997,165
1514,4539,997,126
1514,4699,997,0
1514,4486,997,1
1515,4699,3039,0
1515,4740,3039,2
1517,4435,662,4
1517,4699,662,0
1517,4624,662,247
1517,4740,662,2
1517,4432,662,9
1517,4705,662,5
1517,4434,662,35
1517,4440,662,12
1517,4537,662,37
1517,4486,662,1
1518,4705,2887,5
1518,4487,2887,3
1519,4613,2359,409
1519,4493,2359,45
1519,4549,2359,273
1519,4491,2359,171
1520,4432,2698,9
1520,4709,2698,7
1520,4699,2698,0
1521,4765,2618,44
1521,4598,2618,69
1521,4597,2618,67
1522,4514,1204,30
1522,4510,1204,22
1522,4507,1204,23
1522,4699,1204,0
1522,4508,1204,17
1522,4632,1204,13
1522,4509,1204,24
1522,4740,1204,2
1523,4740,2462,2
1523,4632,2462,13
1523,4644,2462,25
1523,4647,2462,10
1524,4432,3388,9
1525,4432,2863,9
1525,4740,2863,2
1525,4438,2863,8
1526,4435,1648,4
1526,4647,1648,10
1526,4699,1648,0
1526,4439,1648,6
1526,4486,1648,1
1526,4644,1648,25
1526,4651,1648,26
1528,4486,2576,1
1528,4699,2576,0
1528,4430,2576,31
1528,4439,2576,6
1529,4432,964,9
1529,4586,964,33
1529,4411,964,78
1529,4740,964,2
1529,4699,964,0
1529,4487,964,3
1529,4486,964,1
1529,4356,964,56
1529,4435,964,4
1531,4431,637,18
1531,4486,637,1
1531,4508,637,17
1531,4435,637,4
1531,4439,637,6
1531,4487,637,3
1531,4513,637,28
1531,4699,637,0
1531,4740,637,2
1531,4432,637,9
1532,4740,2983,2
1532,4432,2983,9
1533,4432,667,9
1533,4486,667,1
1533,4487,667,3
1533,4699,667,0
1533,4439,667,6
1533,4440,667,12
1533,4431,667,18
1533,4537,667,37
1533,4438,667,8
1533,4435,667,4
1534,4510,1174,22
1534,4508,1174,17
1534,4570,1174,11
1534,4511,1174,50
1534,4520,1174,27
1534,4509,1174,24
1534,4560,1174,32
1534,4518,1174,75
1534,4507,1174,23
1535,4635,169,20
1535,4632,169,13
1535,4657,169,14
1535,4641,169,19
1535,4647,169,10
1535,4636,169,54
1535,4639,169,55
1535,4651,169,26
1535,4660,169,46
1535,4628,169,29
1535,4644,169,25
1535,4632,169,13
1535,4636,169,54
1535,4647,169,10
1535,4635,169,20
1535,4651,169,26
1535,4641,169,19
1535,4628,169,29
1536,4657,3338,14
1537,4486,1310,1
1537,4396,1310,292
1537,4689,1310,118
1537,4450,1310,173
1537,4375,1310,290
1537,4699,1310,0
1537,4426,1310,225
1537,4603,1310,116
1538,4638,417,160
1538,4662,417,220
1538,4658,417,117
1538,4471,417,389
1538,4741,417,155
1538,4466,417,179
1538,4728,417,267
1538,4372,417,283
1538,4466,417,179
1538,4638,417,160
1538,4664,417,213
1538,4662,417,220
1538,4741,417,155
1538,4452,417,143
1539,4678,241,317
1539,4518,241,75
1539,4515,241,47
1539,4521,241,61
1539,4511,241,50
1539,4517,241,43
1539,4520,241,27
1539,4519,241,111
1539,4513,241,28
1539,4516,241,60
1539,4514,241,30
1539,4560,241,32
1539,4509,241,24
1539,4510,241,22
1539,4520,241,27
1539,4515,241,47
1539,4513,241,28
1540,4469,1040,81
1540,4529,1040,87
1540,4559,1040,141
1540,4630,1040,89
1540,4546,1040,230
1540,4406,1040,139
1540,4378,1040,57
1540,4601,1040,65
1540,4517,1040,43
1541,4560,629,32
1541,4699,629,0
1541,4709,629,7
1541,4487,629,3
1541,4705,629,5
1541,4641,629,19
1541,4632,629,13
1541,4486,629,1
1541,4647,629,10
1541,4635,629,20
1542,4657,1550,14
1542,4641,1550,19
1542,4669,1550,178
1542,4536,1550,385
1542,4672,1550,86
1542,4664,1550,213
1542,4647,1550,10
1543,4507,2352,23
1543,4632,2352,13
1543,4508,2352,17
1543,4641,2352,19
1543,4644,2352,25
1545,4510,2392,22
1545,4487,2392,3
1545,4508,2392,17
1545,4486,2392,1
1546,4508,1438,17
1546,4509,1438,24
1546,4560,1438,32
1546,4510,1438,22
1546,4513,1438,28
1546,4507,1438,23
1546,4699,1438,0
1546,4487,1438,3
1547,4697,1645,16
1547,4486,1645,1
1547,4570,1645,11
1547,4508,1645,17
1547,4709,1645,7
1547,4509,1645,24
1547,4699,1645,0
1548,4570,2585,11
1548,4487,2585,3
1548,4486,2585,1
1548,4699,2585,0
1549,4699,2562,0
1549,4486,2562,1
1549,4487,2562,3
1549,4705,2562,5
1551,4487,1028,3
1551,4705,1028,5
1551,4647,1028,10
1551,4486,1028,1
1551,4740,1028,2
1551,4699,1028,0
1551,4632,1028,13
1551,4507,1028,23
1551,4508,1028,17
1552,4699,1796,0
1552,4487,1796,3
1552,4586,1796,33
1552,4486,1796,1
1552,4508,1796,17
1552,4435,1796,4
1553,4599,2092,64
1553,4598,2092,69
1553,4596,2092,73
1553,4593,2092,51
1553,4765,2092,44
1554,4438,2626,8
1554,4740,2626,2
1554,4439,2626,6
1555,4439,3110,6
1555,4430,3110,31
1556,4740,1899,2
1556,4432,1899,9
1556,4507,1899,23
1556,4487,1899,3
1556,4508,1899,17
1556,4435,1899,4
1557,4431,1303,18
1557,4435,1303,4
1557,4486,1303,1
1557,4439,1303,6
1557,4740,1303,2
1557,4709,1303,7
1557,4432,1303,9
1557,4487,1303,3
1558,4570,3227,11
1559,4432,1308,9
1559,4439,1308,6
1559,4570,1308,11
1559,4433,1308,21
1559,4487,1308,3
1559,4740,1308,2
1559,4438,1308,8
1559,4699,1308,0
1560,4570,3085,11
1560,4740,3085,2
1561,4570,2730,11
1561,4581,2730,38
1561,4486,2730,1
1562,4430,2261,31
1562,4431,2261,18
1562,4635,2261,20
1562,4486,2261,1
1562,4657,2261,14
1563,4439,1160,6
1563,4601,1160,65
1563,4438,1160,8
1563,4440,1160,12
1563,4436,1160,15
1563,4670,1160,190
1563,4742,1160,77
1563,4435,1160,4
1563,4433,1160,21
1564,4390,1925,266
1564,4389,1925,361
1564,4375,1925,290
1564,4348,1925,200
1564,4425,1925,379
1564,4727,1925,286
1565,4709,2358,7
1565,4581,2358,38
1565,4699,2358,0
1565,4487,2358,3
1565,4570,2358,11
1566,4378,752,57
1566,4529,752,87
1566,4439,752,6
1566,4742,752,77
1566,4685,752,194
1566,4435,752,4
1566,4601,752,65
1566,4438,752,8
1566,4436,752,15
1566,4440,752,12
1569,4720,2118,197
1569,4499,2118,358
1569,4733,2118,229
1569,4388,2118,370
1569,4707,2118,322
1570,4509,3054,24
1570,4487,3054,3
1571,4486,3260,1
1572,4431,2794,18
1572,4709,2794,7
1572,4486,2794,1
1573,4434,2846,35
1573,4580,2846,101
1573,4436,2846,15
1574,4628,1265,29
1574,4641,1265,19
1574,4635,1265,20
1574,4486,1265,1
1574,4657,1265,14
1574,4699,1265,0
1574,4651,1265,26
1574,4647,1265,10
1575,4510,2686,22
1575,4486,2686,1
1575,4509,2686,24
1576,4435,1996,4
1576,4487,1996,3
1576,4486,1996,1
1576,4581,1996,38
1576,4439,1996,6
1576,4699,1996,0
1577,4373,3202,356
1579,4628,1908,29
1579,4486,1908,1
1579,4699,1908,0
1579,4644,1908,25
1579,4657,1908,14
1579,4487,1908,3
1580,4509,2163,24
1580,4430,2163,31
1580,4510,2163,22
1580,4699,2163,0
1580,4657,2163,14
1581,4487,3269,3
1582,4435,2886,4
1582,4740,2886,2
1584,4647,2897,10
1584,4641,2897,19
1585,4507,2660,23
1585,4487,2660,3
1585,4699,2660,0
1586,4581,2464,38
1586,4586,2464,33
1586,4570,2464,11
1586,4439,2464,6
1587,4586,3259,33
1588,4508,2146,17
1588,4431,2146,18
1588,4510,2146,22
1588,4513,2146,28
1588,4635,2146,20
1589,4520,1312,27
1589,4699,1312,0
1589,4487,1312,3
1589,4517,1312,43
1589,4740,1312,2
1589,4513,1312,28
1589,4515,1312,47
1589,4521,1312,61
1590,4430,2299,31
1590,4581,2299,38
1590,4586,2299,33
1590,4487,2299,3
1590,4705,2299,5
1591,4508,626,17
1591,4486,626,1
1591,4699,626,0
1591,4510,626,22
1591,4507,626,23
1591,4487,626,3
1591,4432,626,9
1591,4740,626,2
1591,4435,626,4
1591,4431,626,18
1592,4432,1993,9
1592,4433,1993,21
1592,4439,1993,6
1592,4469,1993,81
1592,4435,1993,4
1592,4438,1993,8
1593,4570,1387,11
1593,4486,1387,1
1593,4520,1387,27
1593,4705,1387,5
1593,4435,1387,4
1593,4518,1387,75
1593,4517,1387,43
1593,4699,1387,0
1594,4435,2583,4
1594,4493,2583,45
1594,4486,2583,1
1594,4439,2583,6
1595,4658,1439,117
1595,4491,1439,171
1595,4710,1439,203
1595,4430,1439,31
1595,4688,1439,377
1595,4580,1439,101
1595,4749,1439,191
1595,4427,1439,104
1596,4761,827,123
1596,4436,827,15
1596,4619,827,174
1596,4430,827,31
1596,4667,827,297
1596,4638,827,160
1596,4664,827,213
1596,4662,827,220
1596,4671,827,84
1596,4658,827,117
1597,4486,888,1
1597,4632,888,13
1597,4657,888,14
1597,4647,888,10
1597,4641,888,19
1597,4635,888,20
1597,4560,888,32
1597,4699,888,0
1597,4507,888,23
1597,4740,888,2
1598,4640,2381,175
1598,4658,2381,117
1598,4580,2381,101
1598,4580,2381,101
1599,4515,2876,47
1599,4740,2876,2
1600,4520,1321,27
1600,4513,1321,28
1600,4486,1321,1
1600,4570,1321,11
1600,4740,1321,2
1600,4699,1321,0
1600,4517,1321,43
1600,4487,1321,3
1601,4440,1144,12
1601,4439,1144,6
1601,4740,1144,2
1601,4438,1144,8
1601,4436,1144,15
1601,4437,1144,34
1601,4433,1144,21
1601,4486,1144,1
1601,4670,1144,190
1602,4699,3103,0
1602,4432,3103,9
1603,4632,3258,13
1604,4513,2795,28
1604,4740,2795,2
1604,4570,2795,11
1605,4660,1942,46
1605,4486,1942,1
1605,4647,1942,10
1605,4632,1942,13
1605,4740,1942,2
1605,4635,1942,20
1606,4635,2297,20
1606,4657,2297,14
1606,4628,2297,29
1606,4636,2297,54
1606,4632,2297,13
1607,4601,2687,65
1607,4581,2687,38
1607,4581,2687,38
1609,4435,3205,4
1610,4699,3201,0
1611,4649,3048,192
1611,4672,3048,86
1612,4508,808,17
1612,4510,808,22
1612,4511,808,50
1612,4486,808,1
1612,4509,808,24
1612,4487,808,3
1612,4513,808,28
1612,4507,808,23
1612,4699,808,0
1612,4515,808,47
1613,4508,1861,17
1613,4740,1861,2
1613,4514,1861,30
1613,4487,1861,3
1613,4520,1861,27
1613,4486,1861,1
1614,4705,765,5
1614,4709,765,7
1614,4486,765,1
1614,4647,765,10
1614,4740,765,2
1614,4635,765,20
1614,4570,765,11
1614,4632,765,13
1614,4699,765,0
1614,4487,765,3
1615,4709,2081,7
1615,4699,2081,0
1615,4487,2081,3
1615,4432,2081,9
1615,4435,2081,4
1615,4430,2081,31
1616,4761,1559,123
1616,4717,1559,99
1616,4652,1559,113
1616,4494,1559,386
1616,4587,1559,214
1616,4667,1559,297
1616,4581,1559,38
1617,4610,2928,384
1617,4375,2928,290
1618,4486,2313,1
1618,4487,2313,3
1618,4570,2313,11
1618,4435,2313,4
1618,4740,2313,2
1619,4699,2221,0
1619,4632,2221,13
1619,4432,2221,9
1619,4709,2221,7
1619,4430,2221,31
1620,4740,2943,2
1620,4432,2943,9
1622,4435,1581,4
1622,4586,1581,33
1622,4439,1581,6
1622,4432,1581,9
1622,4431,1581,18
1622,4699,1581,0
1622,4740,1581,2
1623,4635,2936,20
1623,4740,2936,2
1624,4588,832,346
1624,4539,832,126
1624,4375,832,290
1624,4703,832,398
1624,4581,832,38
1624,4677,832,355
1624,4727,832,286
1624,4386,832,140
1624,4348,832,200
1624,4652,832,113
1625,4709,3069,7
1625,4705,3069,5
1626,4697,1385,16
1626,4705,1385,5
1626,4570,1385,11
1626,4487,1385,3
1626,4435,1385,4
1626,4430,1385,31
1626,4740,1385,2
1626,4486,1385,1
1627,4537,1445,37
1627,4433,1445,21
1627,4727,1445,286
1627,4576,1445,147
1627,4486,1445,1
1627,4348,1445,200
1627,4699,1445,0
1627,4430,1445,31
1628,4486,2160,1
1628,4570,2160,11
1628,4705,2160,5
1628,4709,2160,7
1628,4487,2160,3
1630,4486,1491,1
1630,4560,1491,32
1630,4709,1491,7
1630,4697,1491,16
1630,4539,1491,126
1630,4705,1491,5
1630,4699,1491,0
1630,4586,1491,33
1632,4507,2376,23
1632,4560,2376,32
1632,4603,2376,116
1632,4416,2376,41
1635,4586,2208,33
1635,4432,2208,9
1635,4434,2208,35
1635,4487,2208,3
1635,4430,2208,31
1636,4600,1750,245
1636,4735,1750,90
1636,4571,1750,341
1636,4347,1750,312
1636,4428,1750,80
1636,4703,1750,398
1636,4359,1750,207
1637,4487,1943,3
1637,4431,1943,18
1637,4699,1943,0
1637,4740,1943,2
1637,4705,1943,5
1637,4486,1943,1
1638,4487,1158,3
1638,4510,1158,22
1638,4486,1158,1
1638,4509,1158,24
1638,4508,1158,17
1638,4560,1158,32
1638,4513,1158,28
1638,4507,1158,23
1638,4699,1158,0
1639,4705,2378,5
1639,4486,2378,1
1639,4699,2378,0
1639,4635,2378,20
1640,4635,2600,20
1640,4696,2600,42
1640,4704,2600,48
1640,4701,2600,66
1641,4512,831,70
1641,4697,831,16
1641,4507,831,23
1641,4631,831,329
1641,4487,831,3
1641,4560,831,32
1641,4709,831,7
1641,4705,831,5
1641,4699,831,0
1641,4486,831,1
1642,4697,3034,16
1642,4705,3034,5
1643,4709,2854,7
1643,4512,2854,70
1643,4560,2854,32
1644,4489,1447,82
1644,4704,1447,48
1644,4705,1447,5
1644,4697,1447,16
1644,4709,1447,7
1644,4708,1447,100
1644,4486,1447,1
1644,4701,1447,66
1645,4697,3075,16
1645,4647,3075,10
1646,4580,2829,101
1646,4384,2829,411
1646,4483,2829,351
1647,4486,685,1
1647,4635,685,20
1647,4487,685,3
1647,4560,685,32
1647,4696,685,42
1647,4699,685,0
1647,4709,685,7
1647,4697,685,16
1647,4705,685,5
1647,4704,685,48
1648,4593,1561,51
1648,4599,1561,64
1648,4583,1561,176
1648,4594,1561,40
1648,4597,1561,67
1648,4595,1561,53
1648,4486,1561,1
1649,4635,2619,20
1649,4697,2619,16
1649,4641,2619,19
1650,4709,851,7
1650,4705,851,5
1650,4699,851,0
1650,4486,851,1
1650,4740,851,2
1650,4435,851,4
1650,4487,851,3
1650,4537,851,37
1650,4440,851,12
1650,4493,851,45
1651,4657,2417,14
1651,4593,2417,51
1651,4765,2417,44
1651,4431,2417,18
1652,4657,3386,14
1654,4748,2435,198
1654,4699,2435,0
1654,4406,2435,139
1654,4387,2435,107
1655,4651,972,26
1655,4699,972,0
1655,4647,972,10
1655,4486,972,1
1655,4593,972,51
1655,4657,972,14
1655,4632,972,13
1655,4644,972,25
1655,4740,972,2
1656,4509,836,24
1656,4699,836,0
1656,4508,836,17
1656,4510,836,22
1656,4486,836,1
1656,4709,836,7
1656,4705,836,5
1656,4697,836,16
1656,4507,836,23
1656,4487,836,3
1657,4487,837,3
1657,4678,837,317
1657,4704,837,48
1657,4705,837,5
1657,4696,837,42
1657,4709,837,7
1657,4560,837,32
1657,4697,837,16
1657,4699,837,0
1657,4486,837,1
1658,4688,778,377
1658,4487,778,3
1658,4586,778,33
1658,4570,778,11
1658,4430,778,31
1658,4699,778,0
1658,4581,778,38
1658,4705,778,5
1658,4652,778,113
1658,4486,778,1
1659,4765,2853,44
1659,4431,2853,18
1659,4371,2853,151
1660,4635,1906,20
1660,4487,1906,3
1660,4699,1906,0
1660,4586,1906,33
1660,4632,1906,13
1660,4705,1906,5
1662,4487,1484,3
1662,4632,1484,13
1662,4699,1484,0
1662,4635,1484,20
1662,4586,1484,33
1662,4486,1484,1
1662,4570,1484,11
1662,4647,1484,10
1663,4699,1016,0
1663,4581,1016,38
1663,4487,1016,3
1663,4430,1016,31
1663,4486,1016,1
1663,4586,1016,33
1663,4709,1016,7
1663,4570,1016,11
1663,4652,1016,113
1664,4440,2367,12
1664,4430,2367,31
1664,4435,2367,4
1664,4432,2367,9
1665,4487,2341,3
1665,4423,2341,52
1665,4741,2341,155
1665,4717,2341,99
1665,4486,2341,1
1666,4513,2652,28
1666,4699,2652,0
1666,4520,2652,27
1668,4632,1039,13
1668,4487,1039,3
1668,4699,1039,0
1668,4740,1039,2
1668,4486,1039,1
1668,4641,1039,19
1668,4705,1039,5
1668,4647,1039,10
1668,4657,1039,14
1669,4581,1316,38
1669,4607,1316,164
1669,4481,1316,321
1669,4664,1316,213
1669,4453,1316,414
1669,4667,1316,297
1669,4699,1316,0
1669,4761,1316,123
1670,4709,1271,7
1670,4439,1271,6
1670,4699,1271,0
1670,4431,1271,18
1670,4440,1271,12
1670,4705,1271,5
1670,4487,1271,3
1670,4435,1271,4
1671,4581,2962,38
1671,4440,2962,12
1672,4509,3222,24
1673,4581,2727,38
1673,4539,2727,126
1673,4430,2727,31
1674,4435,2575,4
1674,4699,2575,0
1674,4487,2575,3
1674,4438,2575,8
1675,4436,2511,15
1675,4435,2511,4
1675,4699,2511,0
1675,4440,2511,12
1676,4507,1442,23
1676,4486,1442,1
1676,4430,1442,31
1676,4699,1442,0
1676,4435,1442,4
1676,4508,1442,17
1676,4709,1442,7
1676,4740,1442,2
1677,4702,900,115
1677,4705,900,5
1677,4570,900,11
1677,4486,900,1
1677,4520,900,27
1677,4740,900,2
1677,4652,900,113
1677,4699,900,0
1677,4719,900,152
1677,4737,900,165
1678,4740,1837,2
1678,4570,1837,11
1678,4520,1837,27
1678,4508,1837,17
1678,4513,1837,28
1678,4486,1837,1
1679,4705,1708,5
1679,4486,1708,1
1679,4699,1708,0
1679,4508,1708,17
1679,4507,1708,23
1679,4560,1708,32
1679,4511,1708,50
1681,4699,3292,0
1682,4560,2650,32
1682,4520,2650,27
1682,4510,2650,22
1683,4570,1140,11
1683,4709,1140,7
1683,4486,1140,1
1683,4699,1140,0
1683,4487,1140,3
1683,4697,1140,16
1683,4717,1140,99
1683,4705,1140,5
1683,4652,1140,113
1684,4508,1038,17
1684,4486,1038,1
1684,4560,1038,32
1684,4520,1038,27
1684,4510,1038,22
1684,4507,1038,23
1684,4513,1038,28
1684,4699,1038,0
1684,4511,1038,50
1685,4510,2848,22
1685,4699,2848,0
1685,4513,2848,28
1686,4508,2285,17
1686,4514,2285,30
1686,4520,2285,27
1686,4511,2285,50
1686,4699,2285,0
1687,4699,2689,0
1687,4509,2689,24
1687,4508,2689,17
1690,4705,1383,5
1690,4578,1383,135
1690,4570,1383,11
1690,4697,1383,16
1690,4709,1383,7
1690,4652,1383,113
1690,4430,1383,31
1690,4486,1383,1
1691,4652,1613,113
1691,4560,1613,32
1691,4717,1613,99
1691,4487,1613,3
1691,4705,1613,5
1691,4603,1613,116
1691,4740,1613,2
1692,4644,2192,25
1692,4657,2192,14
1692,4651,2192,26
1692,4660,2192,46
1692,4641,2192,19
1693,4699,2333,0
1693,4641,2333,19
1693,4486,2333,1
1693,4628,2333,29
1693,4632,2333,13
1694,4699,1179,0
1694,4632,1179,13
1694,4647,1179,10
1694,4628,1179,29
1694,4487,1179,3
1694,4641,1179,19
1694,4705,1179,5
1694,4486,1179,1
1694,4740,1179,2
1695,4657,2185,14
1695,4632,2185,13
1695,4699,2185,0
1695,4487,2185,3
1695,4740,2185,2
1696,4486,2311,1
1696,4709,2311,7
1696,4657,2311,14
1696,4647,2311,10
1696,4635,2311,20
1697,4487,2629,3
1697,4651,2629,26
1697,4699,2629,0
1698,4644,868,25
1698,4733,868,229
1698,4557,868,259
1698,4431,868,18
1698,4348,868,200
1698,4647,868,10
1698,4576,868,147
1698,4371,868,151
1698,4651,868,26
1698,4657,868,14
1699,4628,3257,29
1700,4371,1365,151
1700,4672,1365,86
1700,4564,1365,193
1700,4551,1365,189
1700,4677,1365,355
1700,4388,1365,370
1700,4371,1365,151
1700,4652,1365,113
1701,4641,2263,19
1701,4431,2263,18
1701,4647,2263,10
1701,4657,2263,14
1701,4699,2263,0
1702,4486,3019,1
1702,4628,3019,29
1703,4651,970,26
1703,4699,970,0
1703,4644,970,25
1703,4632,970,13
1703,4647,970,10
1703,4657,970,14
1703,4635,970,20
1703,4740,970,2
1703,4486,970,1
1704,4635,945,20
1704,4699,945,0
1704,4705,945,5
1704,4651,945,26
1704,4657,945,14
1704,4486,945,1
1704,4647,945,10
1704,4632,945,13
1704,4641,945,19
1705,4740,3206,2
1706,4371,2248,151
1706,4486,2248,1
1706,4672,2248,86
1706,4570,2248,11
1706,4632,2248,13
1707,4371,647,151
1707,4652,647,113
1707,4538,647,256
1707,4652,647,113
1707,4672,647,86
1707,4551,647,189
1707,4538,647,256
1707,4468,647,289
1707,4759,647,136
1707,4536,647,385
1708,4632,2977,13
1708,4430,2977,31
1710,4699,1923,0
1710,4705,1923,5
1710,4709,1923,7
1710,4699,1923,0
1710,4765,1923,44
1710,4596,1923,73
1711,4699,631,0
1711,4431,631,18
1711,4487,631,3
1711,4699,631,0
1711,4647,631,10
1711,4486,631,1
1711,4439,631,6
1711,4740,631,2
1711,4709,631,7
1711,4657,631,14
1712,4699,2898,0
1712,4657,2898,14
1713,4644,2921,25
1713,4628,2921,29
1714,4486,3297,1
1715,4570,890,11
1715,4709,890,7
1715,4697,890,16
1715,4539,890,126
1715,4487,890,3
1715,4699,890,0
1715,4486,890,1
1715,4705,890,5
1715,4612,890,137
